Position X,Position Y,Position Z,Unit,Category,Collection,Time,TrackID,ID,,Template for Motility Lab,,,time(sec) for experiment in cell O1 from input box,25,,,copy-paste columns S-X directly into 2ptrack,3,1,25,0.5,27.2179,1.25
108.27,20.9568,1.25,µm,Spot,Position,1,1000000001,1,fill,Track ID,Frame,Time(sec),X,Y,Z,,,4,1,25,52.4627,74.7907,1.25
0.5,27.2179,1.25,µm,Spot,Position,1,1000000002,2,fill,3,1,25,0.5,27.2179,1.25,,,5,1,25,46.525,109.586,1.25
52.4627,74.7907,1.25,µm,Spot,Position,1,1000000003,3,fill,4,1,25,52.4627,74.7907,1.25,,,8,1,25,110.7,131.294,1.25
46.525,109.586,1.25,µm,Spot,Position,1,1000000004,4,fill,5,1,25,46.525,109.586,1.25,,,14,1,25,70.3512,0.5,10.1374
110.7,131.294,1.25,µm,Spot,Position,1,1000000007,7,fill,8,1,25,110.7,131.294,1.25,,,16,1,25,161.693,24.5354,10.4961
70.3512,0.5,10.1374,µm,Spot,Position,1,1000000013,13,fill,14,1,25,70.3512,0.5,10.1374,,,19,1,25,164.649,51.097,13.2835
161.693,24.5354,10.4961,µm,Spot,Position,1,1000000015,15,fill,16,1,25,161.693,24.5354,10.4961,,,20,1,25,136.926,101.715,14.6104
164.649,51.097,13.2835,µm,Spot,Position,1,1000000018,18,fill,19,1,25,164.649,51.097,13.2835,,,22,1,25,87.558,30.313,15.7148
136.926,101.715,14.6104,µm,Spot,Position,1,1000000019,19,fill,20,1,25,136.926,101.715,14.6104,,,23,1,25,147.123,77.7568,17.1264
87.558,30.313,15.7148,µm,Spot,Position,1,1000000021,21,fill,22,1,25,87.558,30.313,15.7148,,,24,1,25,147.694,102.528,16.384
147.123,77.7568,17.1264,µm,Spot,Position,1,1000000022,22,fill,23,1,25,147.123,77.7568,17.1264,,,25,1,25,141.776,173.83,16.7817
147.694,102.528,16.384,µm,Spot,Position,1,1000000023,23,fill,24,1,25,147.694,102.528,16.384,,,26,1,25,38.827,195.508,15.4579
141.776,173.83,16.7817,µm,Spot,Position,1,1000000024,24,fill,25,1,25,141.776,173.83,16.7817,,,31,1,25,147.92,29.6973,19.6925
38.827,195.508,15.4579,µm,Spot,Position,1,1000000025,25,fill,26,1,25,38.827,195.508,15.4579,,,32,1,25,54.9516,174.502,19.1606
147.92,29.6973,19.6925,µm,Spot,Position,1,1000000030,30,fill,31,1,25,147.92,29.6973,19.6925,,,33,1,25,109.746,47.3716,21.3425
54.9516,174.502,19.1606,µm,Spot,Position,1,1000000031,31,fill,32,1,25,54.9516,174.502,19.1606,,,34,1,25,199.5,92.7481,20.0558
109.746,47.3716,21.3425,µm,Spot,Position,1,1000000032,32,fill,33,1,25,109.746,47.3716,21.3425,,,36,1,25,183.34,146.17,22.2211
199.5,92.7481,20.0558,µm,Spot,Position,1,1000000033,33,fill,34,1,25,199.5,92.7481,20.0558,,,37,1,25,157.944,150.259,21.3707
183.34,146.17,22.2211,µm,Spot,Position,1,1000000035,35,fill,36,1,25,183.34,146.17,22.2211,,,38,1,25,174,195.785,20.8722
157.944,150.259,21.3707,µm,Spot,Position,1,1000000036,36,fill,37,1,25,157.944,150.259,21.3707,,,39,1,25,22.684,77.1733,23.699
174,195.785,20.8722,µm,Spot,Position,1,1000000037,37,fill,38,1,25,174,195.785,20.8722,,,41,1,25,130.025,193.322,22.6535
22.684,77.1733,23.699,µm,Spot,Position,1,1000000038,38,fill,39,1,25,22.684,77.1733,23.699,,,42,1,25,171.087,165.482,26.0319
130.025,193.322,22.6535,µm,Spot,Position,1,1000000040,40,fill,41,1,25,130.025,193.322,22.6535,,,43,1,25,72.6795,79.4972,31.9048
171.087,165.482,26.0319,µm,Spot,Position,1,1000000041,41,fill,42,1,25,171.087,165.482,26.0319,,,44,1,25,189.382,130.039,30.6625
72.6795,79.4972,31.9048,µm,Spot,Position,1,1000000042,42,fill,43,1,25,72.6795,79.4972,31.9048,,,45,1,25,181.913,164.955,30.0642
189.382,130.039,30.6625,µm,Spot,Position,1,1000000043,43,fill,44,1,25,189.382,130.039,30.6625,,,46,1,25,124.781,57.5082,35.0569
181.913,164.955,30.0642,µm,Spot,Position,1,1000000044,44,fill,45,1,25,181.913,164.955,30.0642,,,48,1,25,83.375,6.87907,48.2408
124.781,57.5082,35.0569,µm,Spot,Position,1,1000000045,45,fill,46,1,25,124.781,57.5082,35.0569,,,50,1,25,105.593,96.0994,51.25
83.375,6.87907,48.2408,µm,Spot,Position,1,1000000047,47,fill,48,1,25,83.375,6.87907,48.2408,,,2,2,50,108.597,22.427,1.25
105.593,96.0994,51.25,µm,Spot,Position,1,1000000049,49,fill,50,1,25,105.593,96.0994,51.25,,,3,2,50,0.5,26.5542,1.25
108.597,22.427,1.25,µm,Spot,Position,2,1000000001,53,fill,2,2,50,108.597,22.427,1.25,,,4,2,50,53.2723,74.5867,1.25
0.5,26.5542,1.25,µm,Spot,Position,2,1000000002,54,fill,3,2,50,0.5,26.5542,1.25,,,5,2,50,46.6249,108.486,1.25
53.2723,74.5867,1.25,µm,Spot,Position,2,1000000003,55,fill,4,2,50,53.2723,74.5867,1.25,,,8,2,50,110.298,131.04,1.25
46.6249,108.486,1.25,µm,Spot,Position,2,1000000004,56,fill,5,2,50,46.6249,108.486,1.25,,,14,2,50,70.549,0.5,10.4509
110.298,131.04,1.25,µm,Spot,Position,2,1000000007,58,fill,8,2,50,110.298,131.04,1.25,,,16,2,50,161.363,24.2342,10.6009
70.549,0.5,10.4509,µm,Spot,Position,2,1000000013,63,fill,14,2,50,70.549,0.5,10.4509,,,19,2,50,162.906,50.2525,12.4893
161.363,24.2342,10.6009,µm,Spot,Position,2,1000000015,65,fill,16,2,50,161.363,24.2342,10.6009,,,20,2,50,136.692,101.595,14.6151
162.906,50.2525,12.4893,µm,Spot,Position,2,1000000018,66,fill,19,2,50,162.906,50.2525,12.4893,,,22,2,50,87.2423,29.3518,15.508
136.692,101.595,14.6151,µm,Spot,Position,2,1000000019,69,fill,20,2,50,136.692,101.595,14.6151,,,23,2,50,148.787,76.4145,17.0917
87.2423,29.3518,15.508,µm,Spot,Position,2,1000000021,70,fill,22,2,50,87.2423,29.3518,15.508,,,24,2,50,147.505,102.469,16.3054
148.787,76.4145,17.0917,µm,Spot,Position,2,1000000022,71,fill,23,2,50,148.787,76.4145,17.0917,,,25,2,50,141.033,173.636,16.7482
147.505,102.469,16.3054,µm,Spot,Position,2,1000000023,72,fill,24,2,50,147.505,102.469,16.3054,,,26,2,50,38.4685,194.919,15.7521
141.033,173.636,16.7482,µm,Spot,Position,2,1000000024,73,fill,25,2,50,141.033,173.636,16.7482,,,34,2,50,199.5,93.09,19.9841
38.4685,194.919,15.7521,µm,Spot,Position,2,1000000025,74,fill,26,2,50,38.4685,194.919,15.7521,,,32,2,50,52.3617,173.847,18.81
199.5,93.09,19.9841,µm,Spot,Position,2,1000000033,79,fill,34,2,50,199.5,93.09,19.9841,,,31,2,50,147.961,30.022,20.2282
52.3617,173.847,18.81,µm,Spot,Position,2,1000000031,82,fill,32,2,50,52.3617,173.847,18.81,,,33,2,50,109.831,47.5869,20.8913
147.961,30.022,20.2282,µm,Spot,Position,2,1000000030,83,fill,31,2,50,147.961,30.022,20.2282,,,37,2,50,155.842,151.404,20.7856
109.831,47.5869,20.8913,µm,Spot,Position,2,1000000032,84,fill,33,2,50,109.831,47.5869,20.8913,,,38,2,50,174.148,197.735,20.0718
155.842,151.404,20.7856,µm,Spot,Position,2,1000000036,85,fill,37,2,50,155.842,151.404,20.7856,,,39,2,50,23.4194,77.9423,23.6708
174.148,197.735,20.0718,µm,Spot,Position,2,1000000037,86,fill,38,2,50,174.148,197.735,20.0718,,,36,2,50,183.219,146.59,22.5692
23.4194,77.9423,23.6708,µm,Spot,Position,2,1000000038,87,fill,39,2,50,23.4194,77.9423,23.6708,,,90,2,50,63.9104,157.71,27.1277
183.219,146.59,22.5692,µm,Spot,Position,2,1000000035,88,fill,36,2,50,183.219,146.59,22.5692,,,42,2,50,171.092,165.318,25.2672
63.9104,157.71,27.1277,µm,Spot,Position,2,1000000089,89,fill,90,2,50,63.9104,157.71,27.1277,,,41,2,50,130.306,196.123,25.1225
171.092,165.318,25.2672,µm,Spot,Position,2,1000000041,90,fill,42,2,50,171.092,165.318,25.2672,,,44,2,50,189.805,131.003,29.4649
130.306,196.123,25.1225,µm,Spot,Position,2,1000000040,91,fill,41,2,50,130.306,196.123,25.1225,,,45,2,50,182.823,164.172,30.6748
189.805,131.003,29.4649,µm,Spot,Position,2,1000000043,92,fill,44,2,50,189.805,131.003,29.4649,,,46,2,50,127.655,57.6383,33.6107
182.823,164.172,30.6748,µm,Spot,Position,2,1000000044,93,fill,45,2,50,182.823,164.172,30.6748,,,43,2,50,78.9107,75.8979,32.9354
127.655,57.6383,33.6107,µm,Spot,Position,2,1000000045,94,fill,46,2,50,127.655,57.6383,33.6107,,,48,2,50,83.3295,6.08372,41.1401
78.9107,75.8979,32.9354,µm,Spot,Position,2,1000000042,95,fill,43,2,50,78.9107,75.8979,32.9354,,,50,2,50,105.705,95.1951,51.25
83.3295,6.08372,41.1401,µm,Spot,Position,2,1000000047,97,fill,48,2,50,83.3295,6.08372,41.1401,,,2,3,75,108.402,23.0127,1.25
105.705,95.1951,51.25,µm,Spot,Position,2,1000000049,99,fill,50,2,50,105.705,95.1951,51.25,,,3,3,75,0.5,25.9551,1.25
108.402,23.0127,1.25,µm,Spot,Position,3,1000000001,104,fill,2,3,75,108.402,23.0127,1.25,,,4,3,75,53.0429,74.2859,1.25
0.5,25.9551,1.25,µm,Spot,Position,3,1000000002,105,fill,3,3,75,0.5,25.9551,1.25,,,5,3,75,46.6366,108.154,1.25
53.0429,74.2859,1.25,µm,Spot,Position,3,1000000003,106,fill,4,3,75,53.0429,74.2859,1.25,,,8,3,75,110.272,130.996,1.25
46.6366,108.154,1.25,µm,Spot,Position,3,1000000004,107,fill,5,3,75,46.6366,108.154,1.25,,,14,3,75,70.5287,0.5,10.305
110.272,130.996,1.25,µm,Spot,Position,3,1000000007,109,fill,8,3,75,110.272,130.996,1.25,,,16,3,75,161.339,24.3284,10.5404
70.5287,0.5,10.305,µm,Spot,Position,3,1000000013,115,fill,14,3,75,70.5287,0.5,10.305,,,19,3,75,162.647,49.9133,12.3843
161.339,24.3284,10.5404,µm,Spot,Position,3,1000000015,116,fill,16,3,75,161.339,24.3284,10.5404,,,20,3,75,137.159,101.891,14.5057
162.647,49.9133,12.3843,µm,Spot,Position,3,1000000018,117,fill,19,3,75,162.647,49.9133,12.3843,,,22,3,75,87.4163,29.9197,15.2206
137.159,101.891,14.5057,µm,Spot,Position,3,1000000019,119,fill,20,3,75,137.159,101.891,14.5057,,,23,3,75,151.15,75.1079,16.9621
87.4163,29.9197,15.2206,µm,Spot,Position,3,1000000021,120,fill,22,3,75,87.4163,29.9197,15.2206,,,24,3,75,147.165,102.272,16.2368
151.15,75.1079,16.9621,µm,Spot,Position,3,1000000022,121,fill,23,3,75,151.15,75.1079,16.9621,,,25,3,75,141.093,173.516,16.7206
147.165,102.272,16.2368,µm,Spot,Position,3,1000000023,122,fill,24,3,75,147.165,102.272,16.2368,,,26,3,75,38.9424,194.8,16.2282
141.093,173.516,16.7206,µm,Spot,Position,3,1000000024,123,fill,25,3,75,141.093,173.516,16.7206,,,31,3,75,147.612,29.7221,19.7217
38.9424,194.8,16.2282,µm,Spot,Position,3,1000000025,124,fill,26,3,75,38.9424,194.8,16.2282,,,34,3,75,199.5,92.365,19.5374
147.612,29.7221,19.7217,µm,Spot,Position,3,1000000030,128,fill,31,3,75,147.612,29.7221,19.7217,,,32,3,75,51.8717,173.373,17.8707
199.5,92.365,19.5374,µm,Spot,Position,3,1000000033,129,fill,34,3,75,199.5,92.365,19.5374,,,38,3,75,174.331,198.32,19.6525
51.8717,173.373,17.8707,µm,Spot,Position,3,1000000031,131,fill,32,3,75,51.8717,173.373,17.8707,,,33,3,75,110.44,47.7221,20.8695
174.331,198.32,19.6525,µm,Spot,Position,3,1000000037,132,fill,38,3,75,174.331,198.32,19.6525,,,36,3,75,182.909,146.722,22.2325
110.44,47.7221,20.8695,µm,Spot,Position,3,1000000032,133,fill,33,3,75,110.44,47.7221,20.8695,,,37,3,75,156.264,151.399,20.4761
182.909,146.722,22.2325,µm,Spot,Position,3,1000000035,134,fill,36,3,75,182.909,146.722,22.2325,,,39,3,75,22.8339,77.3599,23.5636
156.264,151.399,20.4761,µm,Spot,Position,3,1000000036,135,fill,37,3,75,156.264,151.399,20.4761,,,42,3,75,171.099,165.953,24.8659
22.8339,77.3599,23.5636,µm,Spot,Position,3,1000000038,136,fill,39,3,75,22.8339,77.3599,23.5636,,,41,3,75,129.57,195.202,24.598
171.099,165.953,24.8659,µm,Spot,Position,3,1000000041,137,fill,42,3,75,171.099,165.953,24.8659,,,90,3,75,66.2405,157.414,25.7346
129.57,195.202,24.598,µm,Spot,Position,3,1000000040,138,fill,41,3,75,129.57,195.202,24.598,,,44,3,75,188.236,130.706,28.3035
66.2405,157.414,25.7346,µm,Spot,Position,3,1000000089,140,fill,90,3,75,66.2405,157.414,25.7346,,,43,3,75,79.6693,74.7044,32.4661
188.236,130.706,28.3035,µm,Spot,Position,3,1000000043,142,fill,44,3,75,188.236,130.706,28.3035,,,45,3,75,182.178,163.684,30.8592
79.6693,74.7044,32.4661,µm,Spot,Position,3,1000000042,143,fill,43,3,75,79.6693,74.7044,32.4661,,,46,3,75,127.49,57.4677,32.6872
182.178,163.684,30.8592,µm,Spot,Position,3,1000000044,144,fill,45,3,75,182.178,163.684,30.8592,,,48,3,75,79.7205,6.66888,37.8425
127.49,57.4677,32.6872,µm,Spot,Position,3,1000000045,145,fill,46,3,75,127.49,57.4677,32.6872,,,50,3,75,106.79,96.9,51.25
79.7205,6.66888,37.8425,µm,Spot,Position,3,1000000047,146,fill,48,3,75,79.7205,6.66888,37.8425,,,2,4,100,108.572,22.2362,1.25
106.79,96.9,51.25,µm,Spot,Position,3,1000000049,1941,fill,50,3,75,106.79,96.9,51.25,,,3,4,100,0.5,27.6238,1.25
108.572,22.2362,1.25,µm,Spot,Position,4,1000000001,1942,fill,2,4,100,108.572,22.2362,1.25,,,4,4,100,53.0428,74.4424,1.25
0.5,27.6238,1.25,µm,Spot,Position,4,1000000002,1943,fill,3,4,100,0.5,27.6238,1.25,,,5,4,100,46.6437,108.577,1.25
53.0428,74.4424,1.25,µm,Spot,Position,4,1000000003,1944,fill,4,4,100,53.0428,74.4424,1.25,,,8,4,100,110.51,131.063,1.25
46.6437,108.577,1.25,µm,Spot,Position,4,1000000004,1945,fill,5,4,100,46.6437,108.577,1.25,,,14,4,100,71.1495,0.5,10.3936
110.51,131.063,1.25,µm,Spot,Position,4,1000000007,1946,fill,8,4,100,110.51,131.063,1.25,,,16,4,100,161.374,24.0906,10.5977
71.1495,0.5,10.3936,µm,Spot,Position,4,1000000013,1947,fill,14,4,100,71.1495,0.5,10.3936,,,19,4,100,162.516,48.6382,12.3019
161.374,24.0906,10.5977,µm,Spot,Position,4,1000000015,1948,fill,16,4,100,161.374,24.0906,10.5977,,,20,4,100,137.141,101.399,14.4734
162.516,48.6382,12.3019,µm,Spot,Position,4,1000000018,1949,fill,19,4,100,162.516,48.6382,12.3019,,,22,4,100,88.4586,28.8349,15.5995
137.141,101.399,14.4734,µm,Spot,Position,4,1000000019,1950,fill,20,4,100,137.141,101.399,14.4734,,,23,4,100,150.225,74.8864,16.7513
88.4586,28.8349,15.5995,µm,Spot,Position,4,1000000021,1951,fill,22,4,100,88.4586,28.8349,15.5995,,,24,4,100,147.014,102.028,16.2459
150.225,74.8864,16.7513,µm,Spot,Position,4,1000000022,1952,fill,23,4,100,150.225,74.8864,16.7513,,,25,4,100,141.15,172.823,17.0465
147.014,102.028,16.2459,µm,Spot,Position,4,1000000023,1953,fill,24,4,100,147.014,102.028,16.2459,,,26,4,100,38.6959,193.497,16.3047
141.15,172.823,17.0465,µm,Spot,Position,4,1000000024,1954,fill,25,4,100,141.15,172.823,17.0465,,,31,4,100,147.901,29.2689,19.3905
38.6959,193.497,16.3047,µm,Spot,Position,4,1000000025,1955,fill,26,4,100,38.6959,193.497,16.3047,,,34,4,100,199.5,91.9922,19.1729
147.901,29.2689,19.3905,µm,Spot,Position,4,1000000030,1956,fill,31,4,100,147.901,29.2689,19.3905,,,32,4,100,51.7103,173.655,18.0025
199.5,91.9922,19.1729,µm,Spot,Position,4,1000000033,1957,fill,34,4,100,199.5,91.9922,19.1729,,,33,4,100,111.341,47.994,21.0835
51.7103,173.655,18.0025,µm,Spot,Position,4,1000000031,1958,fill,32,4,100,51.7103,173.655,18.0025,,,36,4,100,183.035,146.245,22.3949
111.341,47.994,21.0835,µm,Spot,Position,4,1000000032,1959,fill,33,4,100,111.341,47.994,21.0835,,,37,4,100,154.33,154.22,20.2103
183.035,146.245,22.3949,µm,Spot,Position,4,1000000035,1960,fill,36,4,100,183.035,146.245,22.3949,,,38,4,100,173.725,197.804,20.1765
154.33,154.22,20.2103,µm,Spot,Position,4,1000000036,1961,fill,37,4,100,154.33,154.22,20.2103,,,39,4,100,22.9515,77.8928,23.5054
173.725,197.804,20.1765,µm,Spot,Position,4,1000000037,1962,fill,38,4,100,173.725,197.804,20.1765,,,90,4,100,66.5287,162.367,23.7649
22.9515,77.8928,23.5054,µm,Spot,Position,4,1000000038,1963,fill,39,4,100,22.9515,77.8928,23.5054,,,42,4,100,170.667,165.816,24.3978
66.5287,162.367,23.7649,µm,Spot,Position,4,1000000089,1964,fill,90,4,100,66.5287,162.367,23.7649,,,41,4,100,129.429,194.529,24.7407
170.667,165.816,24.3978,µm,Spot,Position,4,1000000041,1965,fill,42,4,100,170.667,165.816,24.3978,,,44,4,100,188.706,130.652,27.5631
129.429,194.529,24.7407,µm,Spot,Position,4,1000000040,1966,fill,41,4,100,129.429,194.529,24.7407,,,45,4,100,183.271,163.636,31.2537
188.706,130.652,27.5631,µm,Spot,Position,4,1000000043,1967,fill,44,4,100,188.706,130.652,27.5631,,,46,4,100,129.354,58.0016,32.7358
183.271,163.636,31.2537,µm,Spot,Position,4,1000000044,1968,fill,45,4,100,183.271,163.636,31.2537,,,43,4,100,80.61,75.3202,32.6101
129.354,58.0016,32.7358,µm,Spot,Position,4,1000000045,1969,fill,46,4,100,129.354,58.0016,32.7358,,,48,4,100,78.6163,8.36771,36.3957
80.61,75.3202,32.6101,µm,Spot,Position,4,1000000042,1970,fill,43,4,100,80.61,75.3202,32.6101,,,50,4,100,105.653,94.7338,51.25
78.6163,8.36771,36.3957,µm,Spot,Position,4,1000000047,1971,fill,48,4,100,78.6163,8.36771,36.3957,,,1974,4,100,109.202,134.33,51.25
105.653,94.7338,51.25,µm,Spot,Position,4,1000000049,1972,fill,50,4,100,105.653,94.7338,51.25,,,2,5,125,108.808,20.2742,1.25
109.202,134.33,51.25,µm,Spot,Position,4,1000001973,1973,fill,1974,4,100,109.202,134.33,51.25,,,3,5,125,0.5,29.1815,1.25
108.808,20.2742,1.25,µm,Spot,Position,5,1000000001,1974,fill,2,5,125,108.808,20.2742,1.25,,,4,5,125,53.224,74.2999,1.25
0.5,29.1815,1.25,µm,Spot,Position,5,1000000002,1975,fill,3,5,125,0.5,29.1815,1.25,,,5,5,125,46.5536,109.797,1.25
53.224,74.2999,1.25,µm,Spot,Position,5,1000000003,1976,fill,4,5,125,53.224,74.2999,1.25,,,8,5,125,110.214,130.775,1.25
46.5536,109.797,1.25,µm,Spot,Position,5,1000000004,1977,fill,5,5,125,46.5536,109.797,1.25,,,14,5,125,71.2251,0.5,10.2071
110.214,130.775,1.25,µm,Spot,Position,5,1000000007,1978,fill,8,5,125,110.214,130.775,1.25,,,16,5,125,160.987,24.0307,10.3967
71.2251,0.5,10.2071,µm,Spot,Position,5,1000000013,1979,fill,14,5,125,71.2251,0.5,10.2071,,,19,5,125,161.79,47.8921,11.2624
160.987,24.0307,10.3967,µm,Spot,Position,5,1000000015,1980,fill,16,5,125,160.987,24.0307,10.3967,,,20,5,125,136.57,101.253,14.0724
161.79,47.8921,11.2624,µm,Spot,Position,5,1000000018,1981,fill,19,5,125,161.79,47.8921,11.2624,,,22,5,125,92.3618,27.225,15.3103
136.57,101.253,14.0724,µm,Spot,Position,5,1000000019,1982,fill,20,5,125,136.57,101.253,14.0724,,,23,5,125,152.555,76.3487,16.2181
92.3618,27.225,15.3103,µm,Spot,Position,5,1000000021,1983,fill,22,5,125,92.3618,27.225,15.3103,,,24,5,125,146.428,101.914,15.9841
152.555,76.3487,16.2181,µm,Spot,Position,5,1000000022,1984,fill,23,5,125,152.555,76.3487,16.2181,,,25,5,125,141.178,173.093,16.831
146.428,101.914,15.9841,µm,Spot,Position,5,1000000023,1985,fill,24,5,125,146.428,101.914,15.9841,,,26,5,125,38.1697,193.276,16.3469
141.178,173.093,16.831,µm,Spot,Position,5,1000000024,1986,fill,25,5,125,141.178,173.093,16.831,,,31,5,125,147.317,29.5634,19.6336
38.1697,193.276,16.3469,µm,Spot,Position,5,1000000025,1987,fill,26,5,125,38.1697,193.276,16.3469,,,34,5,125,199.5,91.9152,19.1002
147.317,29.5634,19.6336,µm,Spot,Position,5,1000000030,1988,fill,31,5,125,147.317,29.5634,19.6336,,,37,5,125,152.387,156.231,19.9482
199.5,91.9152,19.1002,µm,Spot,Position,5,1000000033,1989,fill,34,5,125,199.5,91.9152,19.1002,,,32,5,125,50.6413,173.964,17.8602
152.387,156.231,19.9482,µm,Spot,Position,5,1000000036,1990,fill,37,5,125,152.387,156.231,19.9482,,,38,5,125,173.186,198.269,19.2715
50.6413,173.964,17.8602,µm,Spot,Position,5,1000000031,1991,fill,32,5,125,50.6413,173.964,17.8602,,,33,5,125,110.36,47.686,21.1883
173.186,198.269,19.2715,µm,Spot,Position,5,1000000037,1992,fill,38,5,125,173.186,198.269,19.2715,,,36,5,125,182.468,146.477,22.1575
110.36,47.686,21.1883,µm,Spot,Position,5,1000000032,1993,fill,33,5,125,110.36,47.686,21.1883,,,90,5,125,66.8315,167.072,21.3211
182.468,146.477,22.1575,µm,Spot,Position,5,1000000035,1994,fill,36,5,125,182.468,146.477,22.1575,,,39,5,125,22.5793,77.8325,23.3321
66.8315,167.072,21.3211,µm,Spot,Position,5,1000000089,1995,fill,90,5,125,66.8315,167.072,21.3211,,,42,5,125,169.783,165.957,24.0287
22.5793,77.8325,23.3321,µm,Spot,Position,5,1000000038,1996,fill,39,5,125,22.5793,77.8325,23.3321,,,44,5,125,189.662,131.201,27.468
169.783,165.957,24.0287,µm,Spot,Position,5,1000000041,1997,fill,42,5,125,169.783,165.957,24.0287,,,41,5,125,130.306,194.174,25.1612
189.662,131.201,27.468,µm,Spot,Position,5,1000000043,1998,fill,44,5,125,189.662,131.201,27.468,,,46,5,125,130.664,58.3339,31.9948
130.306,194.174,25.1612,µm,Spot,Position,5,1000000040,1999,fill,41,5,125,130.306,194.174,25.1612,,,45,5,125,184.748,163.465,31.3932
130.664,58.3339,31.9948,µm,Spot,Position,5,1000000045,2000,fill,46,5,125,130.664,58.3339,31.9948,,,48,5,125,76.57,10.402,34.7203
184.748,163.465,31.3932,µm,Spot,Position,5,1000000044,2001,fill,45,5,125,184.748,163.465,31.3932,,,43,5,125,82.062,75.9856,33.1621
76.57,10.402,34.7203,µm,Spot,Position,5,1000000047,2002,fill,48,5,125,76.57,10.402,34.7203,,,50,5,125,104.402,94.9589,51.25
82.062,75.9856,33.1621,µm,Spot,Position,5,1000000042,2003,fill,43,5,125,82.062,75.9856,33.1621,,,1974,5,125,107.033,134.653,51.25
104.402,94.9589,51.25,µm,Spot,Position,5,1000000049,2004,fill,50,5,125,104.402,94.9589,51.25,,,2,6,150,109.314,19.5512,1.25
107.033,134.653,51.25,µm,Spot,Position,5,1000001973,2005,fill,1974,5,125,107.033,134.653,51.25,,,3,6,150,0.5,34.0235,1.25
109.314,19.5512,1.25,µm,Spot,Position,6,1000000001,2006,fill,2,6,150,109.314,19.5512,1.25,,,4,6,150,52.8298,74.6838,1.25
0.5,34.0235,1.25,µm,Spot,Position,6,1000000002,2007,fill,3,6,150,0.5,34.0235,1.25,,,5,6,150,46.5477,112.499,1.25
52.8298,74.6838,1.25,µm,Spot,Position,6,1000000003,2008,fill,4,6,150,52.8298,74.6838,1.25,,,8,6,150,109.887,130.827,1.25
46.5477,112.499,1.25,µm,Spot,Position,6,1000000004,2009,fill,5,6,150,46.5477,112.499,1.25,,,2012,6,150,0.5,167.353,8.74969
109.887,130.827,1.25,µm,Spot,Position,6,1000000007,2010,fill,8,6,150,109.887,130.827,1.25,,,14,6,150,72.8529,0.5,10.2886
0.5,167.353,8.74969,µm,Spot,Position,6,1000002011,2011,fill,2012,6,150,0.5,167.353,8.74969,,,16,6,150,161.178,24.0032,10.1535
72.8529,0.5,10.2886,µm,Spot,Position,6,1000000013,2012,fill,14,6,150,72.8529,0.5,10.2886,,,19,6,150,161.157,46.2739,10.7568
161.178,24.0032,10.1535,µm,Spot,Position,6,1000000015,2013,fill,16,6,150,161.178,24.0032,10.1535,,,2016,6,150,179.211,0.5,12.7748
161.157,46.2739,10.7568,µm,Spot,Position,6,1000000018,2014,fill,19,6,150,161.157,46.2739,10.7568,,,22,6,150,95.4435,24.4436,14.9301
179.211,0.5,12.7748,µm,Spot,Position,6,1000002015,2015,fill,2016,6,150,179.211,0.5,12.7748,,,20,6,150,136.908,101.012,13.9451
95.4435,24.4436,14.9301,µm,Spot,Position,6,1000000021,2016,fill,22,6,150,95.4435,24.4436,14.9301,,,23,6,150,157.419,78.4754,16.3128
136.908,101.012,13.9451,µm,Spot,Position,6,1000000019,2017,fill,20,6,150,136.908,101.012,13.9451,,,24,6,150,147.403,102.191,15.968
157.419,78.4754,16.3128,µm,Spot,Position,6,1000000022,2018,fill,23,6,150,157.419,78.4754,16.3128,,,90,6,150,69.11,171.918,15.9217
147.403,102.191,15.968,µm,Spot,Position,6,1000000023,2019,fill,24,6,150,147.403,102.191,15.968,,,25,6,150,143.247,173.437,16.6032
69.11,171.918,15.9217,µm,Spot,Position,6,1000000089,2020,fill,90,6,150,69.11,171.918,15.9217,,,32,6,150,50.2889,174.283,17.1607
143.247,173.437,16.6032,µm,Spot,Position,6,1000000024,2021,fill,25,6,150,143.247,173.437,16.6032,,,26,6,150,38.6796,193.631,15.9218
50.2889,174.283,17.1607,µm,Spot,Position,6,1000000031,2022,fill,32,6,150,50.2889,174.283,17.1607,,,31,6,150,148.253,29.9396,19.446
38.6796,193.631,15.9218,µm,Spot,Position,6,1000000025,2023,fill,26,6,150,38.6796,193.631,15.9218,,,34,6,150,199.5,92.0767,18.5961
148.253,29.9396,19.446,µm,Spot,Position,6,1000000030,2024,fill,31,6,150,148.253,29.9396,19.446,,,37,6,150,152.914,156.626,19.3007
199.5,92.0767,18.5961,µm,Spot,Position,6,1000000033,2025,fill,34,6,150,199.5,92.0767,18.5961,,,33,6,150,108.879,47.9177,20.9989
152.914,156.626,19.3007,µm,Spot,Position,6,1000000036,2026,fill,37,6,150,152.914,156.626,19.3007,,,36,6,150,183.622,147.039,21.9839
108.879,47.9177,20.9989,µm,Spot,Position,6,1000000032,2027,fill,33,6,150,108.879,47.9177,20.9989,,,42,6,150,167.622,157.359,21.0112
183.622,147.039,21.9839,µm,Spot,Position,6,1000000035,2028,fill,36,6,150,183.622,147.039,21.9839,,,38,6,150,174.525,197.555,20.0268
167.622,157.359,21.0112,µm,Spot,Position,6,1000000041,2029,fill,42,6,150,167.622,157.359,21.0112,,,39,6,150,23.3578,78.6833,23.0991
174.525,197.555,20.0268,µm,Spot,Position,6,1000000037,2030,fill,38,6,150,174.525,197.555,20.0268,,,41,6,150,130.42,195.416,24.8909
